created_time,device_id,direction,flow_status,speed,volume,occupancy
'2019-08-09 12:10:00',19997,NB,1,67,363,7
'2019-08-09 12:15:00',19997,NB,1,68,400,7
'2019-08-09 12:20:00',19997,NB,2,66,435,8
'2019-08-09 12:25:00',19997,NB,1,69,407,8
'2019-08-09 12:30:00',19997,NB,2,68,454,8
'2019-08-09 12:35:00',19997,NB,1,70,408,7
'2019-08-09 12:40:00',19997,NB,1,70,404,8
'2019-08-09 12:45:00',19997,NB,1,70,419,8
'2019-08-09 12:50:00',19997,NB,1,70,396,7
'2019-08-09 12:55:00',19997,NB,2,67,441,8
'2019-08-09 13:00:00',19997,NB,2,69,459,8
'2019-08-09 13:05:00',19997,NB,1,66,408,8
'2019-08-09 13:10:00',19997,NB,2,50,395,14
'2019-08-09 13:15:00',19997,NB,3,46,407,16
'2019-08-09 13:20:00',19997,NB,3,31,386,18
'2019-08-09 13:25:00',19997,NB,3,30,368,22
'2019-08-09 13:25:00',19997,NB,3,30,368,22
'2019-08-09 13:35:00',19997,NB,3,24,370,24
'2019-08-09 13:40:00',19997,NB,3,18,363,24
'2019-08-09 13:45:00',19997,NB,3,20,374,24
'2019-08-09 13:50:00',19997,NB,4,17,345,25
'2019-08-09 13:55:00',19997,NB,3,19,368,22
'2019-08-09 14:00:00',19997,NB,4,15,309,25
'2019-08-09 14:00:00',19997,NB,4,15,309,25
'2019-08-09 14:10:00',19997,NB,3,20,347,21
'2019-08-09 14:15:00',19997,NB,3,21,365,22
'2019-08-09 14:15:00',19997,NB,3,21,365,22
'2019-08-09 14:20:00',19997,NB,3,17,358,24
'2019-08-09 14:25:00',19997,NB,4,12,261,32
'2019-08-09 14:30:00',19997,NB,4,15,285,26
'2019-08-09 14:40:00',19997,NB,4,14,271,30
'2019-08-09 14:40:00',19997,NB,4,14,271,30
'2019-08-09 14:45:00',19997,NB,4,13,310,30
'2019-08-09 14:55:00',19997,NB,4,16,304,28
'2019-08-09 14:55:00',19997,NB,4,16,304,28
'2019-08-09 15:00:00',19997,NB,4,13,256,26
'2019-08-09 15:10:00',19997,NB,4,14,323,26
'2019-08-09 15:15:00',19997,NB,4,13,284,26
'2019-08-09 15:20:00',19997,NB,4,12,271,32
'2019-08-09 15:20:00',19997,NB,4,12,271,32
'2019-08-09 15:30:00',19997,NB,4,11,301,28
'2019-08-09 15:35:00',19997,NB,4,13,320,27
'2019-08-09 15:40:00',19997,NB,4,11,273,30
'2019-08-09 15:40:00',19997,NB,4,11,273,30
'2019-08-09 15:50:00',19997,NB,4,10,238,28
'2019-08-09 15:50:00',19997,NB,4,10,238,28
'2019-08-09 16:00:00',19997,NB,4,10,246,31
'2019-08-09 16:00:00',19997,NB,4,10,246,31
'2019-08-09 16:10:00',19997,NB,4,17,348,26
'2019-08-09 16:10:00',19997,NB,4,17,348,26
'2019-08-09 16:20:00',19997,NB,4,10,248,29
'2019-08-09 16:20:00',19997,NB,4,10,248,29
'2019-08-09 16:30:00',19997,NB,4,13,311,28
'2019-08-09 16:35:00',19997,NB,4,19,304,27
'2019-08-09 16:35:00',19997,NB,4,19,304,27
'2019-08-09 16:45:00',19997,NB,4,11,279,30
'2019-08-09 16:45:00',19997,NB,4,11,279,30
'2019-08-09 16:50:00',19997,NB,4,15,285,30
'2019-08-09 16:55:00',19997,NB,4,17,310,28
'2019-08-09 17:00:00',19997,NB,4,15,296,28
'2019-08-09 17:05:00',19997,NB,4,15,303,26
'2019-08-09 17:15:00',19997,NB,3,19,366,22
'2019-08-09 17:20:00',19997,NB,3,21,331,24
'2019-08-09 17:25:00',19997,NB,3,17,310,23
'2019-08-09 17:30:00',19997,NB,2,32,363,14
'2019-08-09 17:30:00',19997,NB,2,32,363,14
'2019-08-09 17:40:00',19997,NB,1,55,335,7
'2019-08-09 17:45:00',19997,NB,1,67,374,7
'2019-08-09 17:50:00',19997,NB,1,68,291,5
'2019-08-09 17:55:00',19997,NB,1,69,322,5
'2019-08-09 17:55:00',19997,NB,1,69,322,5
'2019-08-09 18:00:00',19997,NB,1,70,364,6
'2019-08-09 18:05:00',19997,NB,1,70,296,5
'2019-08-09 18:10:00',19997,NB,1,70,325,5
'2019-08-09 18:15:00',19997,NB,1,70,317,5
'2019-08-09 18:20:00',19997,NB,1,70,346,6
'2019-08-09 18:25:00',19997,NB,1,70,312,5
'2019-08-09 18:30:00',19997,NB,1,71,316,5
'2019-08-09 18:40:00',19997,NB,1,71,357,6
'2019-08-09 18:40:00',19997,NB,1,71,357,6
'2019-08-09 18:45:00',19997,NB,1,70,299,5
'2019-08-09 18:55:00',19997,NB,1,69,345,6
'2019-08-09 19:00:00',19997,NB,1,68,360,6
'2019-08-09 19:05:00',19997,NB,1,69,292,5
'2019-08-09 19:05:00',19997,NB,1,69,292,5
'2019-08-09 19:15:00',19997,NB,1,66,435,8
'2019-08-09 19:20:00',19997,NB,1,66,427,7
'2019-08-09 19:25:00',19997,NB,1,68,365,6
'2019-08-09 19:30:00',19997,NB,1,68,360,6
'2019-08-09 19:35:00',19997,NB,1,61,342,7
'2019-08-09 19:40:00',19997,NB,1,68,411,7
'2019-08-09 19:45:00',19997,NB,1,70,354,6
'2019-08-09 19:50:00',19997,NB,1,69,359,6
'2019-08-09 19:55:00',19997,NB,1,70,354,6
'2019-08-09 20:00:00',19997,NB,1,71,396,6
'2019-08-09 20:00:00',19997,NB,1,71,396,6
'2019-08-09 20:05:00',19997,NB,1,70,368,6
'2019-08-09 20:10:00',19997,NB,0,NULL,240.348784,0
'2019-08-09 20:15:00',19997,NB,1,69,386,6
'2019-08-09 20:25:00',19997,NB,1,70,383,6
'2019-08-09 20:30:00',19997,NB,1,69,328,5
'2019-08-09 20:35:00',19997,NB,1,68,364,6
'2019-08-09 20:40:00',19997,NB,1,69,305,5
'2019-08-09 20:45:00',19997,NB,1,71,322,5
'2019-08-09 20:50:00',19997,NB,1,70,328,5
'2019-08-09 20:55:00',19997,NB,1,71,293,5
'2019-08-09 21:00:00',19997,NB,1,72,230,4
'2019-08-09 21:05:00',19997,NB,1,70,269,5
'2019-08-09 21:10:00',19997,NB,1,71,275,5
'2019-08-09 21:15:00',19997,NB,1,70,307,5
'2019-08-09 21:20:00',19997,NB,1,71,330,6
'2019-08-09 21:20:00',19997,NB,1,71,330,6
'2019-08-09 21:25:00',19997,NB,1,71,273,5
'2019-08-09 21:35:00',19997,NB,1,72,250,4
'2019-08-09 21:40:00',19997,NB,1,72,280,4
'2019-08-09 21:45:00',19997,NB,1,72,275,4
'2019-08-09 21:50:00',19997,NB,1,71,236,4
'2019-08-09 21:55:00',19997,NB,1,71,277,5
'2019-08-09 22:00:00',19997,NB,1,71,284,5
'2019-08-09 22:05:00',19997,NB,1,72,244,4
'2019-08-09 22:10:00',19997,NB,1,72,261,4
'2019-08-09 22:15:00',19997,NB,1,72,279,5
'2019-08-09 22:20:00',19997,NB,1,72,250,4
'2019-08-09 22:25:00',19997,NB,1,71,247,5
'2019-08-09 22:30:00',19997,NB,1,71,215,4
'2019-08-09 22:35:00',19997,NB,1,71,216,4
'2019-08-09 22:40:00',19997,NB,1,71,213,4
'2019-08-09 22:45:00',19997,NB,1,71,212,4
'2019-08-09 22:50:00',19997,NB,1,71,200,3
'2019-08-09 22:55:00',19997,NB,1,71,184,3
'2019-08-09 23:00:00',19997,NB,1,72,182,3
'2019-08-09 23:00:00',19997,NB,1,72,182,3
'2019-08-09 23:10:00',19997,NB,1,71,189,3
'2019-08-09 23:15:00',19997,NB,1,72,176,3
'2019-08-09 23:20:00',19997,NB,1,73,199,4
'2019-08-09 23:20:00',19997,NB,1,73,199,4
'2019-08-09 23:30:00',19997,NB,1,72,189,4
'2019-08-09 23:35:00',19997,NB,1,71,134,2
'2019-08-09 23:40:00',19997,NB,1,73,171,3
'2019-08-09 23:45:00',19997,NB,1,72,142,2
'2019-08-09 23:50:00',19997,NB,1,71,144,3
'2019-08-09 23:55:00',19997,NB,1,72,153,3
'2019-08-10 00:00:00',19997,NB,1,72,170,3
'2019-08-10 00:05:00',19997,NB,1,72,129,2
'2019-08-10 00:10:00',19997,NB,1,71,131,2
'2019-08-10 00:15:00',19997,NB,1,73,128,3
'2019-08-10 00:15:00',19997,NB,1,73,128,3
'2019-08-10 00:25:00',19997,NB,1,71,92,2
'2019-08-10 00:30:00',19997,NB,1,72,99,2
'2019-08-10 00:35:00',19997,NB,1,71,93,2
'2019-08-10 00:35:00',19997,NB,1,71,93,2
'2019-08-10 00:45:00',19997,NB,1,73,101,2
'2019-08-10 00:50:00',19997,NB,1,72,99,2
'2019-08-10 00:55:00',19997,NB,1,71,77,2
'2019-08-10 01:00:00',19997,NB,1,71,63,1
'2019-08-10 01:05:00',19997,NB,1,75,94,2
'2019-08-10 01:05:00',19997,NB,1,75,94,2
'2019-08-10 01:10:00',19997,NB,1,73,66,1
'2019-08-10 01:20:00',19997,NB,1,73,70,2
'2019-08-10 01:25:00',19997,NB,1,73,74,2
'2019-08-10 01:25:00',19997,NB,1,73,74,2
'2019-08-10 01:35:00',19997,NB,1,71,69,1
'2019-08-10 01:40:00',19997,NB,1,71,77,2
'2019-08-10 01:45:00',19997,NB,1,69,86,2
'2019-08-10 01:50:00',19997,NB,1,72,64,1
'2019-08-10 01:55:00',19997,NB,1,71,61,1
'2019-08-10 02:00:00',19997,NB,1,72,63,1
'2019-08-10 02:05:00',19997,NB,1,71,68,1
'2019-08-10 02:10:00',19997,NB,1,70,53,1
'2019-08-10 02:15:00',19997,NB,1,70,67,2
'2019-08-10 02:20:00',19997,NB,1,71,68,1
'2019-08-10 02:25:00',19997,NB,1,72,63,1
'2019-08-10 02:25:00',19997,NB,1,72,63,1
'2019-08-10 02:35:00',19997,NB,1,71,53,1
'2019-08-10 02:40:00',19997,NB,1,71,54,1
'2019-08-10 02:45:00',19997,NB,1,71,62,1
'2019-08-10 02:50:00',19997,NB,1,73,75,2
'2019-08-10 02:55:00',19997,NB,1,69,42,1
'2019-08-10 03:00:00',19997,NB,1,71,55,1
'2019-08-10 03:05:00',19997,NB,1,70,50,1
'2019-08-10 03:10:00',19997,NB,1,70,41,1
'2019-08-10 03:15:00',19997,NB,1,72,61,1
'2019-08-10 03:20:00',19997,NB,1,71,65,2
'2019-08-10 03:25:00',19997,NB,1,70,54,1
'2019-08-10 03:30:00',19997,NB,1,71,45,1
'2019-08-10 03:35:00',19997,NB,1,72,61,1
'2019-08-10 03:40:00',19997,NB,1,71,43,1
'2019-08-10 03:45:00',19997,NB,1,71,42,1
'2019-08-10 03:45:00',19997,NB,1,71,42,1
'2019-08-10 03:55:00',19997,NB,1,71,61,1
'2019-08-10 04:00:00',19997,NB,1,71,43,1
'2019-08-10 04:05:00',19997,NB,1,70,52,1
'2019-08-10 04:10:00',19997,NB,1,72,75,2
'2019-08-10 04:15:00',19997,NB,1,70,65,2
'2019-08-10 04:20:00',19997,NB,1,72,61,1
'2019-08-10 04:25:00',19997,NB,1,72,55,1
'2019-08-10 04:30:00',19997,NB,1,72,71,2
'2019-08-10 04:30:00',19997,NB,1,72,71,2
'2019-08-10 04:40:00',19997,NB,1,70,64,2
'2019-08-10 04:45:00',19997,NB,1,71,76,2
'2019-08-10 04:50:00',19997,NB,1,71,78,2
'2019-08-10 04:55:00',19997,NB,1,73,75,2
'2019-08-10 05:00:00',19997,NB,1,72,91,2
'2019-08-10 05:00:00',19997,NB,1,72,91,2
'2019-08-10 05:10:00',19997,NB,1,72,100,2
'2019-08-10 05:15:00',19997,NB,1,74,91,2
'2019-08-10 05:20:00',19997,NB,1,72,84,2
'2019-08-10 05:20:00',19997,NB,1,72,84,2
'2019-08-10 05:25:00',19997,NB,1,72,91,2
'2019-08-10 05:35:00',19997,NB,1,73,114,2
'2019-08-10 05:40:00',19997,NB,1,73,130,2
'2019-08-10 05:45:00',19997,NB,1,74,111,2
'2019-08-10 05:50:00',19997,NB,1,72,122,2
'2019-08-10 05:55:00',19997,NB,1,75,120,2
'2019-08-10 06:00:00',19997,NB,1,74,121,2
'2019-08-10 06:05:00',19997,NB,1,74,134,2
'2019-08-10 06:10:00',19997,NB,1,74,128,2
'2019-08-10 06:15:00',19997,NB,1,73,154,3
'2019-08-10 06:20:00',19997,NB,1,74,161,3
'2019-08-10 06:25:00',19997,NB,1,74,164,3
'2019-08-10 06:30:00',19997,NB,1,75,158,3
'2019-08-10 06:35:00',19997,NB,1,74,160,3
'2019-08-10 06:35:00',19997,NB,1,74,160,3
'2019-08-10 06:45:00',19997,NB,1,73,229,4
'2019-08-10 06:50:00',19997,NB,1,74,190,3
'2019-08-10 06:55:00',19997,NB,1,74,215,4
'2019-08-10 07:00:00',19997,NB,1,74,195,4
'2019-08-10 07:05:00',19997,NB,1,75,208,3
'2019-08-10 07:05:00',19997,NB,1,75,208,3
'2019-08-10 07:10:00',19997,NB,0,NULL,240.348784,0
'2019-08-10 07:20:00',19997,NB,1,69,208,4
'2019-08-10 07:25:00',19997,NB,1,69,261,4
'2019-08-10 07:30:00',19997,NB,1,69,287,5
'2019-08-10 07:35:00',19997,NB,1,70,276,4
'2019-08-10 07:40:00',19997,NB,1,69,277,5
'2019-08-10 07:45:00',19997,NB,1,69,310,5
'2019-08-10 07:50:00',19997,NB,1,73,327,5
'2019-08-10 07:55:00',19997,NB,1,73,312,5
'2019-08-10 08:00:00',19997,NB,1,74,334,6
'2019-08-10 08:05:00',19997,NB,1,72,269,4
'2019-08-10 08:10:00',19997,NB,1,72,358,6
'2019-08-10 08:15:00',19997,NB,1,73,320,5
'2019-08-10 08:20:00',19997,NB,1,73,389,6
'2019-08-10 08:25:00',19997,NB,1,72,346,6
'2019-08-10 08:30:00',19997,NB,1,73,371,6
'2019-08-10 08:30:00',19997,NB,1,73,371,6
'2019-08-10 08:40:00',19997,NB,1,71,396,7
'2019-08-10 08:45:00',19997,NB,1,73,391,6
'2019-08-10 08:50:00',19997,NB,1,71,383,6
'2019-08-10 08:55:00',19997,NB,1,73,404,7
'2019-08-10 09:00:00',19997,NB,1,73,392,7
'2019-08-10 09:05:00',19997,NB,1,74,320,5
'2019-08-10 09:10:00',19997,NB,1,73,424,7
'2019-08-10 09:15:00',19997,NB,1,73,386,6
'2019-08-10 09:20:00',19997,NB,1,71,410,6
'2019-08-10 09:25:00',19997,NB,1,73,409,6
'2019-08-10 09:30:00',19997,NB,1,72,428,7
'2019-08-10 09:35:00',19997,NB,1,72,476,8
'2019-08-10 09:40:00',19997,NB,1,72,390,6
'2019-08-10 09:45:00',19997,NB,1,72,442,7
'2019-08-10 09:50:00',19997,NB,1,72,441,7
'2019-08-10 09:55:00',19997,NB,1,72,436,7
'2019-08-10 10:00:00',19997,NB,1,72,430,7
'2019-08-10 10:05:00',19997,NB,1,71,398,7
'2019-08-10 10:10:00',19997,NB,1,71,404,7
'2019-08-10 10:15:00',19997,NB,1,72,441,7
'2019-08-10 10:20:00',19997,NB,1,71,433,7
'2019-08-10 10:25:00',19997,NB,1,71,429,7
'2019-08-10 10:30:00',19997,NB,1,71,451,7
'2019-08-10 10:35:00',19997,NB,1,72,422,7
'2019-08-10 10:40:00',19997,NB,1,72,395,7
'2019-08-10 10:45:00',19997,NB,1,71,434,7
'2019-08-10 10:50:00',19997,NB,1,72,407,6
'2019-08-10 10:55:00',19997,NB,1,72,387,6
'2019-08-10 11:00:00',19997,NB,1,69,438,7
'2019-08-10 11:00:00',19997,NB,1,69,438,7
'2019-08-10 11:10:00',19997,NB,1,69,381,6
'2019-08-10 11:15:00',19997,NB,1,70,385,6
'2019-08-10 11:20:00',19997,NB,1,70,352,6
'2019-08-10 11:25:00',19997,NB,1,69,344,6
'2019-08-10 11:25:00',19997,NB,1,69,344,6
'2019-08-10 11:35:00',19997,NB,1,68,464,8
'2019-08-10 11:40:00',19997,NB,1,68,444,7
'2019-08-10 11:45:00',19997,NB,1,67,444,8
'2019-08-10 11:50:00',19997,NB,2,65,457,8
'2019-08-10 11:50:00',19997,NB,2,65,457,8
'2019-08-10 12:00:00',19997,NB,2,62,442,8
'2019-08-10 12:05:00',19997,NB,2,54,408,13
'2019-08-10 12:10:00',19997,NB,3,27,373,21
'2019-08-10 12:15:00',19997,NB,2,39,394,12
'2019-08-10 12:15:00',19997,NB,2,39,394,12
'2019-08-10 12:25:00',19997,NB,1,62,391,8
'2019-08-10 12:30:00',19997,NB,1,69,414,7
'2019-08-10 12:35:00',19997,NB,1,68,383,7
'2019-08-10 12:40:00',19997,NB,2,58,420,10
'2019-08-10 12:45:00',19997,NB,2,53,344,9
'2019-08-10 12:50:00',19997,NB,2,51,394,12
'2019-08-10 12:55:00',19997,NB,1,63,390,7
'2019-08-10 13:00:00',19997,NB,1,67,399,7
'2019-08-10 13:05:00',19997,NB,1,67,371,7
'2019-08-10 13:10:00',19997,NB,1,70,378,6
'2019-08-10 13:15:00',19997,NB,1,68,434,7
'2019-08-10 13:20:00',19997,NB,1,69,389,6
'2019-08-10 13:25:00',19997,NB,1,62,391,7
'2019-08-10 13:25:00',19997,NB,1,62,391,7
'2019-08-10 13:35:00',19997,NB,1,64,416,7
'2019-08-10 13:40:00',19997,NB,1,65,375,6
'2019-08-10 13:45:00',19997,NB,1,64,410,7
'2019-08-10 13:50:00',19997,NB,1,68,409,7
'2019-08-10 13:55:00',19997,NB,1,68,368,6
'2019-08-10 13:55:00',19997,NB,1,68,368,6
'2019-08-10 14:05:00',19997,NB,1,69,369,6
'2019-08-10 14:10:00',19997,NB,1,68,386,6
'2019-08-10 14:15:00',19997,NB,1,68,398,7
'2019-08-10 14:20:00',19997,NB,1,69,405,7
'2019-08-10 14:25:00',19997,NB,1,69,430,7
'2019-08-10 14:30:00',19997,NB,1,69,396,6
'2019-08-10 14:35:00',19997,NB,1,68,409,7
'2019-08-10 14:35:00',19997,NB,1,68,409,7
'2019-08-10 14:45:00',19997,NB,1,72,354,6
'2019-08-10 14:50:00',19997,NB,1,70,379,6
'2019-08-10 14:55:00',19997,NB,1,69,344,6
'2019-08-10 15:00:00',19997,NB,1,70,392,7
'2019-08-10 15:05:00',19997,NB,1,71,385,7
'2019-08-10 15:10:00',19997,NB,1,69,387,7
'2019-08-10 15:10:00',19997,NB,1,69,387,7
'2019-08-10 15:20:00',19997,NB,1,69,411,7
'2019-08-10 15:20:00',19997,NB,1,69,411,7
'2019-08-10 15:25:00',19997,NB,1,68,413,7
'2019-08-10 15:35:00',19997,NB,1,71,381,6
'2019-08-10 15:40:00',19997,NB,1,70,393,6
'2019-08-10 15:45:00',19997,NB,1,70,370,6
'2019-08-10 15:50:00',19997,NB,1,70,338,5
'2019-08-10 15:55:00',19997,NB,1,68,391,6
'2019-08-10 16:00:00',19997,NB,1,69,411,7
'2019-08-10 16:05:00',19997,NB,1,68,394,7
'2019-08-10 16:10:00',19997,NB,1,68,383,6
'2019-08-10 16:15:00',19997,NB,1,68,461,8
'2019-08-10 16:20:00',19997,NB,1,70,401,6
'2019-08-10 16:25:00',19997,NB,1,72,425,7
'2019-08-10 16:30:00',19997,NB,1,70,393,7
'2019-08-10 16:35:00',19997,NB,1,71,435,7
'2019-08-10 16:35:00',19997,NB,1,71,435,7
'2019-08-10 16:40:00',19997,NB,1,71,413,7
'2019-08-10 16:50:00',19997,NB,1,69,409,7
'2019-08-10 16:50:00',19997,NB,1,69,409,7
'2019-08-10 16:55:00',19997,NB,1,71,378,6
'2019-08-10 17:05:00',19997,NB,1,72,396,6
'2019-08-10 17:10:00',19997,NB,1,72,323,5
'2019-08-10 17:10:00',19997,NB,1,72,323,5
'2019-08-10 17:15:00',19997,NB,1,71,432,7
'2019-08-10 17:25:00',19997,NB,1,71,361,6
'2019-08-10 17:25:00',19997,NB,1,71,361,6
'2019-08-10 17:30:00',19997,NB,1,70,364,6
'2019-08-10 17:40:00',19997,NB,1,71,341,5
'2019-08-10 17:40:00',19997,NB,1,71,341,5
'2019-08-10 17:50:00',19997,NB,1,70,376,6
'2019-08-10 17:55:00',19997,NB,1,71,316,5
'2019-08-10 17:55:00',19997,NB,1,71,316,5
'2019-08-10 18:00:00',19997,NB,1,71,355,5
'2019-08-10 18:05:00',19997,NB,1,70,308,5
'2019-08-10 18:10:00',19997,NB,1,71,322,5
'2019-08-10 18:15:00',19997,NB,1,71,331,5
'2019-08-10 18:20:00',19997,NB,1,68,353,6
'2019-08-10 18:25:00',19997,NB,1,68,345,6
'2019-08-10 18:30:00',19997,NB,1,67,354,6
'2019-08-10 18:35:00',19997,NB,1,69,298,5
'2019-08-10 18:40:00',19997,NB,1,69,337,6
'2019-08-10 18:45:00',19997,NB,1,70,312,5
'2019-08-10 18:50:00',19997,NB,1,69,325,6
'2019-08-10 18:55:00',19997,NB,1,68,322,5
'2019-08-10 19:00:00',19997,NB,1,70,327,5
'2019-08-10 19:05:00',19997,NB,1,69,265,4
'2019-08-10 19:10:00',19997,NB,1,68,339,6
'2019-08-10 19:15:00',19997,NB,1,68,343,6
'2019-08-10 19:25:00',19997,NB,1,72,281,4
'2019-08-10 19:25:00',19997,NB,1,72,281,4
'2019-08-10 19:30:00',19997,NB,1,72,309,5
'2019-08-10 19:35:00',19997,NB,1,72,303,5
'2019-08-10 19:40:00',19997,NB,1,71,305,5
'2019-08-10 19:45:00',19997,NB,1,71,286,5
'2019-08-10 19:50:00',19997,NB,1,72,296,4
'2019-08-10 19:55:00',19997,NB,1,72,235,4
'2019-08-10 20:00:00',19997,NB,1,72,282,4
'2019-08-10 20:05:00',19997,NB,1,71,245,4
'2019-08-10 20:10:00',19997,NB,1,71,261,4
'2019-08-10 20:15:00',19997,NB,1,72,264,4
'2019-08-10 20:20:00',19997,NB,1,72,278,4
'2019-08-10 20:25:00',19997,NB,1,71,237,4
'2019-08-10 20:30:00',19997,NB,1,71,277,5
'2019-08-10 20:40:00',19997,NB,1,70,253,4
'2019-08-10 20:40:00',19997,NB,1,70,253,4
'2019-08-10 20:45:00',19997,NB,1,70,238,4
'2019-08-10 20:50:00',19997,NB,1,70,232,4
'2019-08-10 20:55:00',19997,NB,1,71,260,4
'2019-08-10 21:00:00',19997,NB,0,NULL,240.348784,0
'2019-08-10 21:05:00',19997,NB,1,69,238,4
'2019-08-10 21:10:00',19997,NB,1,70,235,4
'2019-08-10 21:15:00',19997,NB,1,70,232,4
'2019-08-10 21:20:00',19997,NB,1,72,232,3
'2019-08-10 21:25:00',19997,NB,1,71,241,4
'2019-08-10 21:30:00',19997,NB,1,72,223,3
'2019-08-10 21:35:00',19997,NB,1,72,239,4
'2019-08-10 21:40:00',19997,NB,1,70,233,4
'2019-08-10 21:45:00',19997,NB,1,71,228,3
'2019-08-10 21:50:00',19997,NB,1,70,220,4
'2019-08-10 21:55:00',19997,NB,1,70,199,3
'2019-08-10 22:00:00',19997,NB,1,70,292,5
'2019-08-10 22:05:00',19997,NB,1,71,207,3
'2019-08-10 22:10:00',19997,NB,1,70,221,4
'2019-08-10 22:15:00',19997,NB,1,71,241,4
'2019-08-10 22:20:00',19997,NB,1,72,229,4
'2019-08-10 22:30:00',19997,NB,1,73,169,3
'2019-08-10 22:30:00',19997,NB,1,73,169,3
'2019-08-10 22:35:00',19997,NB,1,72,167,3
'2019-08-10 22:40:00',19997,NB,1,71,186,3
'2019-08-10 22:45:00',19997,NB,1,72,196,3
'2019-08-10 22:50:00',19997,NB,1,73,188,3
'2019-08-10 22:55:00',19997,NB,1,71,179,3
'2019-08-10 23:00:00',19997,NB,1,71,175,3
'2019-08-10 23:05:00',19997,NB,1,69,171,3
'2019-08-10 23:10:00',19997,NB,1,69,189,3
'2019-08-10 23:20:00',19997,NB,1,69,189,3
'2019-08-10 23:20:00',19997,NB,1,69,189,3
'2019-08-10 23:25:00',19997,NB,1,70,199,3
'2019-08-10 23:30:00',19997,NB,1,69,147,2
'2019-08-10 23:35:00',19997,NB,1,70,148,2
'2019-08-10 23:40:00',19997,NB,1,71,192,3
'2019-08-10 23:45:00',19997,NB,1,71,137,2
'2019-08-10 23:50:00',19997,NB,1,71,148,2
'2019-08-10 23:55:00',19997,NB,1,70,156,2
'2019-08-11 00:00:00',19997,NB,1,70,140,2
'2019-08-11 00:05:00',19997,NB,1,71,131,2
'2019-08-11 00:10:00',19997,NB,1,70,132,2
'2019-08-11 00:15:00',19997,NB,1,68,137,2
'2019-08-11 00:20:00',19997,NB,1,71,110,2
'2019-08-11 00:25:00',19997,NB,1,69,115,2
'2019-08-11 00:30:00',19997,NB,1,70,121,2
'2019-08-11 00:35:00',19997,NB,1,70,109,2
'2019-08-11 00:40:00',19997,NB,1,70,118,2
'2019-08-11 00:45:00',19997,NB,1,70,112,2
'2019-08-11 00:50:00',19997,NB,1,69,91,2
'2019-08-11 00:55:00',19997,NB,1,70,93,2
'2019-08-11 01:00:00',19997,NB,1,70,71,1
'2019-08-11 01:10:00',19997,NB,1,71,96,2
'2019-08-11 01:10:00',19997,NB,1,71,96,2
'2019-08-11 01:15:00',19997,NB,1,70,70,1
'2019-08-11 01:20:00',19997,NB,1,69,65,1
'2019-08-11 01:25:00',19997,NB,1,72,93,2
'2019-08-11 01:30:00',19997,NB,1,70,83,1
'2019-08-11 01:35:00',19997,NB,1,70,63,1
'2019-08-11 01:40:00',19997,NB,1,70,90,2
'2019-08-11 01:45:00',19997,NB,1,70,77,1
'2019-08-11 01:50:00',19997,NB,1,70,67,1
'2019-08-11 01:55:00',19997,NB,1,68,74,1
'2019-08-11 01:55:00',19997,NB,1,68,74,1
'2019-08-11 02:05:00',19997,NB,1,70,90,2
'2019-08-11 02:10:00',19997,NB,1,70,42,1
'2019-08-11 02:15:00',19997,NB,1,70,55,1
'2019-08-11 02:20:00',19997,NB,1,70,45,1
'2019-08-11 02:25:00',19997,NB,1,70,38,1
'2019-08-11 02:30:00',19997,NB,1,69,45,1
'2019-08-11 02:35:00',19997,NB,1,70,64,1
'2019-08-11 02:40:00',19997,NB,1,69,40,1
'2019-08-11 02:45:00',19997,NB,1,70,66,1
'2019-08-11 02:50:00',19997,NB,1,68,41,1
'2019-08-11 02:55:00',19997,NB,1,69,58,1
'2019-08-11 03:00:00',19997,NB,1,69,57,1
'2019-08-11 03:05:00',19997,NB,1,71,56,1
'2019-08-11 03:10:00',19997,NB,1,69,34,1
'2019-08-11 03:15:00',19997,NB,1,70,54,1
'2019-08-11 03:20:00',19997,NB,1,69,42,1
'2019-08-11 03:25:00',19997,NB,1,69,42,1
'2019-08-11 03:30:00',19997,NB,1,70,39,1
'2019-08-11 03:35:00',19997,NB,1,72,57,1
'2019-08-11 03:40:00',19997,NB,1,71,38,1
'2019-08-11 03:45:00',19997,NB,1,70,27,0
'2019-08-11 03:50:00',19997,NB,1,70,35,1
'2019-08-11 03:55:00',19997,NB,1,70,26,1
'2019-08-11 04:00:00',19997,NB,1,71,26,0
'2019-08-11 04:05:00',19997,NB,1,71,42,1
'2019-08-11 04:10:00',19997,NB,1,69,47,1
'2019-08-11 04:15:00',19997,NB,1,69,41,1
'2019-08-11 04:20:00',19997,NB,1,71,58,1
'2019-08-11 04:25:00',19997,NB,1,71,52,1
'2019-08-11 04:30:00',19997,NB,1,70,55,1
'2019-08-11 04:35:00',19997,NB,1,69,48,1
'2019-08-11 04:40:00',19997,NB,1,72,50,1
'2019-08-11 04:45:00',19997,NB,1,71,60,1
'2019-08-11 04:50:00',19997,NB,1,70,52,1
'2019-08-11 04:55:00',19997,NB,1,72,51,1
'2019-08-11 05:00:00',19997,NB,1,71,42,1
'2019-08-11 05:10:00',19997,NB,1,68,63,1
'2019-08-11 05:10:00',19997,NB,1,68,63,1
'2019-08-11 05:15:00',19997,NB,1,68,51,1
'2019-08-11 05:20:00',19997,NB,1,71,47,1
'2019-08-11 05:25:00',19997,NB,1,71,53,1
'2019-08-11 05:30:00',19997,NB,1,70,55,1
