created_time,device_id,direction,flow_status,speed,volume,occupancy
'2019-08-01 13:00:00',19985,NB,2,57,285,10
'2019-08-01 13:05:00',19985,NB,2,49,262,11
'2019-08-01 13:10:00',19985,NB,2,49,310,12
'2019-08-01 13:15:00',19985,NB,2,48,297,14
'2019-08-01 13:20:00',19985,NB,2,49,292,12
'2019-08-01 13:25:00',19985,NB,2,57,251,8
'2019-08-01 13:30:00',19985,NB,1,65,232,6
'2019-08-01 13:35:00',19985,NB,1,66,186,5
'2019-08-01 13:40:00',19985,NB,1,65,250,7
'2019-08-01 13:45:00',19985,NB,1,64,227,7
'2019-08-01 13:50:00',19985,NB,1,65,207,5
'2019-08-01 13:55:00',19985,NB,1,66,210,6
'2019-08-01 14:00:00',19985,NB,1,64,227,6
'2019-08-01 14:05:00',19985,NB,1,64,245,7
'2019-08-01 14:10:00',19985,NB,1,65,234,6
'2019-08-01 14:15:00',19985,NB,1,65,244,7
'2019-08-01 14:20:00',19985,NB,1,66,206,7
'2019-08-01 14:25:00',19985,NB,1,65,276,7
'2019-08-01 14:30:00',19985,NB,1,67,277,7
'2019-08-01 14:35:00',19985,NB,1,66,271,8
'2019-08-01 14:40:00',19985,NB,1,64,288,8
'2019-08-01 14:45:00',19985,NB,1,66,242,7
'2019-08-01 14:50:00',19985,NB,2,62,308,9
'2019-08-01 14:55:00',19985,NB,1,66,231,6
'2019-08-01 15:00:00',19985,NB,1,64,266,7
'2019-08-01 15:05:00',19985,NB,1,65,263,7
'2019-08-01 15:10:00',19985,NB,1,65,245,6
'2019-08-01 15:15:00',19985,NB,1,66,242,7
'2019-08-01 15:20:00',19985,NB,1,69,210,5
'2019-08-01 15:25:00',19985,NB,1,67,225,5
'2019-08-01 15:30:00',19985,NB,1,67,216,5
'2019-08-01 15:35:00',19985,NB,1,67,192,5
'2019-08-01 15:40:00',19985,NB,1,65,221,6
'2019-08-01 15:45:00',19985,NB,1,68,191,5
'2019-08-01 15:50:00',19985,NB,1,67,205,5
'2019-08-01 15:55:00',19985,NB,1,68,206,5
'2019-08-01 16:00:00',19985,NB,1,65,229,6
'2019-08-01 16:05:00',19985,NB,1,66,216,5
'2019-08-01 16:10:00',19985,NB,1,67,185,5
'2019-08-01 16:15:00',19985,NB,1,67,189,5
'2019-08-01 16:20:00',19985,NB,1,67,215,5
'2019-08-01 16:25:00',19985,NB,1,65,197,5
'2019-08-01 16:30:00',19985,NB,1,68,199,5
'2019-08-01 16:35:00',19985,NB,1,68,201,5
'2019-08-01 16:40:00',19985,NB,1,66,172,4
'2019-08-01 16:45:00',19985,NB,1,66,191,5
'2019-08-01 16:50:00',19985,NB,1,66,189,5
'2019-08-01 16:55:00',19985,NB,1,67,188,5
'2019-08-01 17:00:00',19985,NB,1,67,181,4
'2019-08-01 17:05:00',19985,NB,1,65,177,4
'2019-08-01 17:10:00',19985,NB,1,69,152,4
'2019-08-01 17:15:00',19985,NB,1,68,157,4
'2019-08-01 17:20:00',19985,NB,1,67,177,4
'2019-08-01 17:25:00',19985,NB,1,68,183,5
'2019-08-01 17:30:00',19985,NB,1,66,153,4
'2019-08-01 17:35:00',19985,NB,1,67,170,4
'2019-08-01 17:40:00',19985,NB,1,66,159,4
'2019-08-01 17:45:00',19985,NB,1,68,220,5
'2019-08-01 17:50:00',19985,NB,1,70,142,4
'2019-08-01 17:55:00',19985,NB,1,70,164,4
'2019-08-01 18:00:00',19985,NB,1,68,165,4
'2019-08-01 18:05:00',19985,NB,1,70,136,3
'2019-08-01 18:10:00',19985,NB,1,68,169,4
'2019-08-01 18:15:00',19985,NB,1,69,144,3
'2019-08-01 18:20:00',19985,NB,1,70,154,4
'2019-08-01 18:25:00',19985,NB,1,68,198,5
'2019-08-01 18:30:00',19985,NB,1,68,171,4
'2019-08-01 18:35:00',19985,NB,1,67,176,4
'2019-08-01 18:40:00',19985,NB,1,66,159,4
'2019-08-01 18:45:00',19985,NB,1,68,182,5
'2019-08-01 18:50:00',19985,NB,1,67,171,4
'2019-08-01 18:55:00',19985,NB,1,68,144,4
'2019-08-01 19:00:00',19985,NB,1,66,179,5
'2019-08-01 19:05:00',19985,NB,1,63,214,6
'2019-08-01 19:10:00',19985,NB,1,64,197,5
'2019-08-01 19:15:00',19985,NB,1,62,197,5
'2019-08-01 19:20:00',19985,NB,1,66,166,4
'2019-08-01 19:25:00',19985,NB,1,68,174,4
'2019-08-01 19:30:00',19985,NB,1,68,143,3
'2019-08-01 19:35:00',19985,NB,1,67,165,5
'2019-08-01 19:40:00',19985,NB,1,66,199,5
'2019-08-01 19:45:00',19985,NB,1,66,197,5
'2019-08-01 19:50:00',19985,NB,1,67,175,4
'2019-08-01 19:55:00',19985,NB,1,65,189,5
'2019-08-01 20:00:00',19985,NB,1,64,185,5
'2019-08-01 20:05:00',19985,NB,1,65,203,5
'2019-08-01 20:10:00',19985,NB,1,66,190,5
'2019-08-01 20:15:00',19985,NB,1,66,174,4
'2019-08-01 20:20:00',19985,NB,1,65,172,4
'2019-08-01 20:25:00',19985,NB,1,66,166,5
'2019-08-01 20:30:00',19985,NB,1,61,163,5
'2019-08-01 20:35:00',19985,NB,1,64,173,5
'2019-08-01 20:40:00',19985,NB,1,62,182,5
'2019-08-01 20:45:00',19985,NB,1,60,148,4
'2019-08-01 20:50:00',19985,NB,1,62,171,5
'2019-08-01 20:55:00',19985,NB,1,60,189,5
'2019-08-01 21:00:00',19985,NB,1,64,128,3
'2019-08-01 21:05:00',19985,NB,1,58,168,5
'2019-08-01 21:10:00',19985,NB,1,61,153,5
'2019-08-01 21:15:00',19985,NB,1,64,156,4
'2019-08-01 21:20:00',19985,NB,1,62,128,4
'2019-08-01 21:25:00',19985,NB,1,62,97,3
'2019-08-01 21:30:00',19985,NB,1,62,87,3
'2019-08-01 21:35:00',19985,NB,1,61,83,3
'2019-08-01 21:40:00',19985,NB,1,60,114,4
'2019-08-01 21:45:00',19985,NB,1,64,93,3
'2019-08-01 21:50:00',19985,NB,1,62,103,3
'2019-08-01 21:55:00',19985,NB,1,67,83,3
'2019-08-01 22:00:00',19985,NB,1,62,100,3
'2019-08-01 22:05:00',19985,NB,1,62,102,3
'2019-08-01 22:10:00',19985,NB,1,62,109,3
'2019-08-01 22:15:00',19985,NB,1,63,110,3
'2019-08-01 22:20:00',19985,NB,1,63,115,3
'2019-08-01 22:25:00',19985,NB,1,63,108,3
'2019-08-01 22:30:00',19985,NB,1,64,107,3
'2019-08-01 22:35:00',19985,NB,1,63,94,3
'2019-08-01 22:40:00',19985,NB,1,61,33,2
'2019-08-01 22:45:00',19985,NB,1,59,106,3
'2019-08-01 22:50:00',19985,NB,1,64,106,3
'2019-08-01 22:55:00',19985,NB,1,63,126,4
'2019-08-01 23:00:00',19985,NB,1,60,141,4
'2019-08-01 23:05:00',19985,NB,1,60,194,6
'2019-08-01 23:10:00',19985,NB,1,61,196,6
'2019-08-01 23:15:00',19985,NB,1,61,124,4
'2019-08-01 23:20:00',19985,NB,1,62,86,3
'2019-08-01 23:25:00',19985,NB,1,60,99,3
'2019-08-01 23:30:00',19985,NB,1,62,99,4
'2019-08-01 23:35:00',19985,NB,1,62,118,4
'2019-08-01 23:40:00',19985,NB,1,60,76,3
'2019-08-01 23:45:00',19985,NB,1,62,110,4
'2019-08-01 23:50:00',19985,NB,1,60,77,3
'2019-08-01 23:55:00',19985,NB,1,63,80,3
'2019-08-02 00:00:00',19985,NB,1,62,70,3
'2019-08-02 00:05:00',19985,NB,1,64,81,3
'2019-08-02 00:10:00',19985,NB,1,62,72,3
'2019-08-02 00:15:00',19985,NB,1,60,80,3
'2019-08-02 00:20:00',19985,NB,1,62,67,2
'2019-08-02 00:25:00',19985,NB,1,63,61,2
'2019-08-02 00:30:00',19985,NB,1,62,64,3
'2019-08-02 00:35:00',19985,NB,1,66,46,2
'2019-08-02 00:40:00',19985,NB,1,64,52,2
'2019-08-02 00:45:00',19985,NB,1,60,72,3
'2019-08-02 00:50:00',19985,NB,1,65,33,1
'2019-08-02 00:55:00',19985,NB,1,64,61,3
'2019-08-02 01:00:00',19985,NB,1,66,57,2
'2019-08-02 01:05:00',19985,NB,1,58,50,2
'2019-08-02 01:10:00',19985,NB,1,62,48,2
'2019-08-02 01:15:00',19985,NB,1,61,37,1
'2019-08-02 01:20:00',19985,NB,1,61,55,2
'2019-08-02 01:25:00',19985,NB,1,63,67,3
'2019-08-02 01:30:00',19985,NB,1,64,51,2
'2019-08-02 01:35:00',19985,NB,1,63,57,2
'2019-08-02 01:40:00',19985,NB,1,64,60,3
'2019-08-02 01:45:00',19985,NB,1,63,41,2
'2019-08-02 01:50:00',19985,NB,1,63,54,2
'2019-08-02 01:55:00',19985,NB,1,62,45,2
'2019-08-02 02:00:00',19985,NB,1,62,47,2
'2019-08-02 02:05:00',19985,NB,1,62,39,1
'2019-08-02 02:10:00',19985,NB,1,66,45,2
'2019-08-02 02:15:00',19985,NB,1,63,44,2
'2019-08-02 02:20:00',19985,NB,1,62,62,2
'2019-08-02 02:25:00',19985,NB,1,64,30,1
'2019-08-02 02:30:00',19985,NB,1,64,55,2
'2019-08-02 02:35:00',19985,NB,1,64,27,1
'2019-08-02 02:40:00',19985,NB,1,61,22,1
'2019-08-02 02:45:00',19985,NB,1,66,47,2
'2019-08-02 02:50:00',19985,NB,1,65,58,2
'2019-08-02 02:55:00',19985,NB,1,61,10,0
'2019-08-02 03:00:00',19985,NB,1,63,9,0
'2019-08-02 03:05:00',19985,NB,1,59,8,0
'2019-08-02 03:10:00',19985,NB,1,64,41,2
'2019-08-02 03:15:00',19985,NB,1,64,72,3
'2019-08-02 03:20:00',19985,NB,1,64,63,2
'2019-08-02 03:25:00',19985,NB,1,64,72,3
'2019-08-02 03:30:00',19985,NB,1,59,74,4
'2019-08-02 03:35:00',19985,NB,1,63,71,3
'2019-08-02 03:40:00',19985,NB,1,63,75,3
'2019-08-02 03:45:00',19985,NB,1,64,78,3
'2019-08-02 03:50:00',19985,NB,1,63,54,2
'2019-08-02 03:55:00',19985,NB,1,62,52,2
'2019-08-02 04:00:00',19985,NB,1,63,76,3
'2019-08-02 04:05:00',19985,NB,1,64,58,3
'2019-08-02 04:10:00',19985,NB,1,65,64,3
'2019-08-02 04:15:00',19985,NB,1,66,61,3
'2019-08-02 04:20:00',19985,NB,1,62,60,3
'2019-08-02 04:25:00',19985,NB,1,63,70,3
'2019-08-02 04:30:00',19985,NB,1,61,67,3
'2019-08-02 04:35:00',19985,NB,1,62,63,3
'2019-08-02 04:40:00',19985,NB,1,67,65,3
'2019-08-02 04:45:00',19985,NB,1,65,72,3
'2019-08-02 04:50:00',19985,NB,1,63,76,4
'2019-08-02 04:55:00',19985,NB,1,63,76,3
'2019-08-02 05:00:00',19985,NB,1,65,94,5
'2019-08-02 05:05:00',19985,NB,1,62,83,3
'2019-08-02 05:10:00',19985,NB,1,59,57,3
'2019-08-02 05:15:00',19985,NB,1,61,46,2
'2019-08-02 05:20:00',19985,NB,1,60,86,4
'2019-08-02 05:25:00',19985,NB,1,61,73,3
'2019-08-02 05:30:00',19985,NB,1,62,68,3
'2019-08-02 05:35:00',19985,NB,1,61,67,3
'2019-08-02 05:40:00',19985,NB,1,63,78,3
'2019-08-02 05:45:00',19985,NB,1,61,56,3
'2019-08-02 05:50:00',19985,NB,1,61,124,5
'2019-08-02 05:55:00',19985,NB,1,60,160,6
'2019-08-02 06:00:00',19985,NB,1,63,160,6
'2019-08-02 06:05:00',19985,NB,1,63,111,4
'2019-08-02 06:10:00',19985,NB,1,68,115,4
'2019-08-02 06:15:00',19985,NB,1,65,115,4
'2019-08-02 06:20:00',19985,NB,1,67,100,4
'2019-08-02 06:25:00',19985,NB,1,66,139,5
'2019-08-02 06:30:00',19985,NB,1,67,143,4
'2019-08-02 06:35:00',19985,NB,1,64,167,6
'2019-08-02 06:40:00',19985,NB,1,67,155,5
'2019-08-02 06:45:00',19985,NB,1,69,144,4
'2019-08-02 06:50:00',19985,NB,1,67,120,3
'2019-08-02 06:55:00',19985,NB,1,67,175,6
'2019-08-02 07:00:00',19985,NB,1,66,144,5
'2019-08-02 07:05:00',19985,NB,1,67,147,4
'2019-08-02 07:10:00',19985,NB,1,69,159,4
'2019-08-02 07:15:00',19985,NB,1,69,152,4
'2019-08-02 07:20:00',19985,NB,1,68,150,4
'2019-08-02 07:25:00',19985,NB,1,66,199,7
'2019-08-02 07:30:00',19985,NB,1,64,166,5
'2019-08-02 07:35:00',19985,NB,1,68,201,5
'2019-08-02 07:40:00',19985,NB,1,67,154,5
'2019-08-02 07:45:00',19985,NB,1,67,202,6
'2019-08-02 07:50:00',19985,NB,1,69,165,5
'2019-08-02 07:55:00',19985,NB,1,66,203,6
'2019-08-02 08:00:00',19985,NB,1,66,205,6
'2019-08-02 08:05:00',19985,NB,1,68,174,4
'2019-08-02 08:10:00',19985,NB,1,69,155,4
'2019-08-02 08:15:00',19985,NB,1,67,164,5
'2019-08-02 08:20:00',19985,NB,1,68,165,5
'2019-08-02 08:25:00',19985,NB,1,68,173,5
'2019-08-02 08:30:00',19985,NB,1,67,208,7
'2019-08-02 08:35:00',19985,NB,1,68,213,6
'2019-08-02 08:40:00',19985,NB,1,68,190,5
'2019-08-02 08:45:00',19985,NB,1,67,194,5
'2019-08-02 08:50:00',19985,NB,1,65,183,5
'2019-08-02 08:55:00',19985,NB,1,67,205,6
'2019-08-02 09:00:00',19985,NB,1,66,184,5
'2019-08-02 09:05:00',19985,NB,1,67,213,6
'2019-08-02 09:10:00',19985,NB,1,67,204,5
'2019-08-02 09:15:00',19985,NB,1,69,184,5
'2019-08-02 09:20:00',19985,NB,1,66,213,6
'2019-08-02 09:25:00',19985,NB,1,66,183,5
'2019-08-02 09:30:00',19985,NB,1,66,213,6
'2019-08-02 09:35:00',19985,NB,1,67,207,5
'2019-08-02 09:40:00',19985,NB,1,67,187,5
'2019-08-02 09:45:00',19985,NB,1,66,232,6
'2019-08-02 09:50:00',19985,NB,1,65,234,8
'2019-08-02 09:55:00',19985,NB,1,63,254,8
'2019-08-02 10:00:00',19985,NB,1,65,222,6
'2019-08-02 10:05:00',19985,NB,1,66,242,7
'2019-08-02 10:10:00',19985,NB,1,65,163,6
'2019-08-02 10:15:00',19985,NB,1,65,82,3
'2019-08-02 10:20:00',19985,NB,1,67,164,4
'2019-08-02 10:25:00',19985,NB,1,67,236,6
'2019-08-02 10:30:00',19985,NB,2,59,277,9
'2019-08-02 10:35:00',19985,NB,2,62,311,10
'2019-08-02 10:40:00',19985,NB,2,61,328,10
'2019-08-02 10:45:00',19985,NB,1,63,271,8
'2019-08-02 10:50:00',19985,NB,1,66,260,7
'2019-08-02 10:55:00',19985,NB,1,66,235,7
'2019-08-02 11:00:00',19985,NB,2,61,262,9
'2019-08-02 11:05:00',19985,NB,1,66,251,6
'2019-08-02 11:10:00',19985,NB,2,64,281,8
'2019-08-02 11:15:00',19985,NB,1,63,276,8
'2019-08-02 11:20:00',19985,NB,1,63,280,8
'2019-08-02 11:25:00',19985,NB,2,58,291,11
'2019-08-02 11:30:00',19985,NB,1,64,279,7
'2019-08-02 11:35:00',19985,NB,2,63,310,8
'2019-08-02 11:40:00',19985,NB,1,66,249,7
'2019-08-02 11:45:00',19985,NB,2,62,279,8
'2019-08-02 11:50:00',19985,NB,2,55,271,9
'2019-08-02 11:55:00',19985,NB,2,61,338,10
'2019-08-02 12:00:00',19985,NB,2,56,320,11
'2019-08-02 12:05:00',19985,NB,2,59,304,9
'2019-08-02 12:10:00',19985,NB,2,59,293,9
'2019-08-02 12:15:00',19985,NB,2,53,322,12
'2019-08-02 12:20:00',19985,NB,2,53,312,11
'2019-08-02 12:25:00',19985,NB,1,60,264,8
'2019-08-02 12:30:00',19985,NB,2,56,288,9
'2019-08-02 12:35:00',19985,NB,2,61,313,9
'2019-08-02 12:40:00',19985,NB,2,51,306,12
'2019-08-02 12:45:00',19985,NB,2,49,295,11
'2019-08-02 12:50:00',19985,NB,2,48,298,12
'2019-08-02 12:55:00',19985,NB,2,44,321,15
'2019-08-02 13:00:00',19985,NB,2,46,321,13
'2019-08-02 13:05:00',19985,NB,2,51,321,11
'2019-08-02 13:10:00',19985,NB,2,48,334,13
'2019-08-02 13:15:00',19985,NB,2,46,320,14
'2019-08-02 13:20:00',19985,NB,2,49,334,13
'2019-08-02 13:25:00',19985,NB,2,48,330,13
'2019-08-02 13:30:00',19985,NB,2,51,344,13
'2019-08-02 13:35:00',19985,NB,2,50,322,12
'2019-08-02 13:40:00',19985,NB,2,48,337,13
'2019-08-02 13:45:00',19985,NB,2,49,352,14
'2019-08-02 13:50:00',19985,NB,2,51,368,12
'2019-08-02 13:55:00',19985,NB,2,53,343,11
'2019-08-02 14:00:00',19985,NB,2,55,312,10
'2019-08-02 14:05:00',19985,NB,2,60,312,9
'2019-08-02 14:10:00',19985,NB,2,62,324,9
'2019-08-02 14:15:00',19985,NB,2,63,343,10
'2019-08-02 14:20:00',19985,NB,2,60,278,8
'2019-08-02 14:25:00',19985,NB,2,58,331,10
'2019-08-02 14:30:00',19985,NB,1,65,294,8
'2019-08-02 14:35:00',19985,NB,1,63,261,7
'2019-08-02 14:40:00',19985,NB,1,64,285,7
'2019-08-02 14:45:00',19985,NB,1,64,308,8
'2019-08-02 14:50:00',19985,NB,1,65,285,8
'2019-08-02 14:55:00',19985,NB,1,66,252,6
'2019-08-02 15:00:00',19985,NB,1,63,305,8
'2019-08-02 15:05:00',19985,NB,1,62,287,8
'2019-08-02 15:10:00',19985,NB,1,64,278,7
'2019-08-02 15:15:00',19985,NB,1,64,242,6
'2019-08-02 15:20:00',19985,NB,1,68,202,5
'2019-08-02 15:25:00',19985,NB,1,68,212,5
'2019-08-02 15:30:00',19985,NB,1,66,277,7
'2019-08-02 15:35:00',19985,NB,1,68,250,6
'2019-08-02 15:40:00',19985,NB,1,66,302,8
'2019-08-02 15:45:00',19985,NB,1,68,251,6
'2019-08-02 15:50:00',19985,NB,1,65,231,6
'2019-08-02 15:55:00',19985,NB,1,67,227,6
'2019-08-02 16:00:00',19985,NB,1,67,243,6
'2019-08-02 16:05:00',19985,NB,1,67,222,5
'2019-08-02 16:10:00',19985,NB,1,66,262,6
'2019-08-02 16:15:00',19985,NB,1,68,208,5
'2019-08-02 16:20:00',19985,NB,1,67,215,5
'2019-08-02 16:25:00',19985,NB,1,64,265,7
'2019-08-02 16:30:00',19985,NB,1,66,262,6
'2019-08-02 16:35:00',19985,NB,1,68,228,5
'2019-08-02 16:40:00',19985,NB,1,67,230,6
'2019-08-02 16:45:00',19985,NB,1,68,210,5
'2019-08-02 16:50:00',19985,NB,1,66,221,5
'2019-08-02 16:55:00',19985,NB,1,68,249,6
'2019-08-02 17:00:00',19985,NB,1,67,200,5
'2019-08-02 17:05:00',19985,NB,1,67,179,4
'2019-08-02 17:10:00',19985,NB,1,66,190,5
'2019-08-02 17:15:00',19985,NB,1,67,225,5
'2019-08-02 17:20:00',19985,NB,1,67,211,5
'2019-08-02 17:25:00',19985,NB,1,68,185,4
'2019-08-02 17:30:00',19985,NB,1,67,207,5
